path,size_bytes,title_block,title_has_tra,title_is_non_tra,phrase_present,income_tra_phrase,tra_term_count,decision,reason
data/edgar-query/exhibits/0001862461/0001104659-26-049647_tm2612777d5_ex10-1.htm,115935,VOTING AND SUPPORT AGREEMENT,false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001862461/0001104659-26-049647_tm2612777d5_ex10-3.htm,99210,VOTING AND SUPPORT AGREEMENT,false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001865187/0001140361-21-026489_filename2.htm,1077612,"SECOND AMENDED AND RESTATED CREDIT AGREEMENT | dated as of April 1, 2021 | SOLARIS MIDSTREAM HOLDINGS, LLC, | The Lenders From Time to Time Party Hereto | WELLS FARGO BANK, NATIONAL ASSOCIATION, as Administrative Agent and Lead Arranger",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001865187/0001140361-21-032208_nt10025419x7_ex10-2.htm,210761,"TAX RECEIVABLE AGREEMENT | ARIS WATER SOLUTIONS, INC. | THE TRA HOLDERS | listed on Schedule A hereof | DATED AS OF , 2021 | TAX RECEIVABLE AGREEMENT",true,false,true,false,6,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001865187/0001140361-21-032208_nt10025419x7_ex10-4.htm,1077648,"SECOND AMENDED AND RESTATED CREDIT AGREEMENT | dated as of April 1, 2021 | SOLARIS MIDSTREAM HOLDINGS, LLC, | The Lenders From Time to Time Party Hereto | WELLS FARGO BANK, NATIONAL ASSOCIATION, as Administrative Agent and Lead Arranger",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001865187/0001140361-21-034016_nt10025419x8_ex10-1.htm,467142,"FOURTH AMENDED AND RESTATED | LIMITED LIABILITY COMPANY AGREEMENT | SOLARIS MIDSTREAM HOLDINGS, LLC | DATED AS OF [●], 2021",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001865187/0001140361-21-035664_nt10025419x24_ex10-1.htm,422263,"FOURTH AMENDED AND RESTATED | LIMITED LIABILITY COMPANY AGREEMENT | SOLARIS MIDSTREAM HOLDINGS, LLC | DATED AS OF OCTOBER 26, 2021",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001865187/0001140361-21-035664_nt10025419x24_ex10-13.htm,276989,"TAX RECEIVABLE AGREEMENT | ARIS WATER SOLUTIONS , INC . | THE TRA HOLDERS | listed on Schedule A hereof | DATED AS OF OCTOBER 26, 2021 | TAX RECEIVABLE AGREEMENT",true,false,true,false,6,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001865187/0001193125-25-175424_d202847dex102.htm,45827,TAX RECEIVABLE AGREEMENT AMENDMENT,true,false,true,false,1,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001865187/0001423902-25-000065_wes2025q28-kxex102.htm,78022,TAX RECEIVABLE AGREEMENT AMENDMENT,true,false,true,false,1,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001865506/0001213900-24-024166_ea020202901ex10-10_zeoenergy.htm,176994,"TAX RECEIVABLE AGREEMENT | ZEO ENERGY CORP., | CERTAIN OTHER PERSONS NAMED HEREIN, | AGENT | DATED AS OF MARCH 13, 2024 | TAX RECEIVABLE AGREEMENT",true,false,true,false,6,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001865506/0001213900-24-024166_ea020202901ex10-8_zeoenergy.htm,762444,"AMENDED AND RESTATED | LIMITED LIABILITY COMPANY AGREEMENT | ESGEN OPCO, LLC | A Delaware limited liability company | dated as of March 13, 2024",false,true,true,false,1,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001865597/0001193125-21-295667_d132904dex1010.htm,123836,"STOCKHOLDERS AGREEMENT | ENSEMBLE HEALTH PARTNERS, INC. | THE STOCKHOLDERS PARTY HERETO | DATED AS OF [ ], 2021",false,true,true,false,0,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001865597/0001193125-21-295667_d132904dex107.htm,362332,"SECOND AMENDED AND RESTATED | LIMITED LIABILITY COMPANY AGREEMENT | ENSEMBLE HEALTH PARTNERS HOLDINGS, LLC | Dated as of [ ], 2021",false,true,true,false,2,keep,'tax receivable agreement' phrase present in body
data/edgar-query/exhibits/0001865597/0001193125-21-295667_d132904dex108.htm,164413,"TAX RECEIVABLE AGREEMENT | ENSEMBLE HEALTH PARTNERS, INC., | ENSEMBLE HEALTH PARTNERS HOLDINGS, LLC, | the several EXCHANGE TRA PARTIES (as defined herein), | the several REORGANIZATION TRA PARTIES (as defined herein), | and the BSMH NOMINEE (as defined herein) | the GOLDEN GATE NOMINEE (as defined ",true,false,true,false,6,keep,centered title contains 'tax receivable agreement'
data/edgar-query/exhibits/0001866368/0001104659-25-003010_tm251420d4_ex10-1.htm,54823,AMENDMENT NO. 1 TO | THE TAX RECEIVABLE AGREEMENT,true,false,true,false,1,keep,centered title contains 'tax receivable agreement'
